Fecha,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
2010-10-01,165.57,173.72,87.39,176.94,189.47,148.32,126.52,170.64,160.37,194.62,213.40,185.12,174.98,148.63,153.27,140.50,219.46,127.18,122.29,119.34,138.75,131.08,128.40,121.81,121.69,132.36,128.82,133.35,109.42,123.22,179.19,134.19,129.94,123.38,141.54,169.71,161.78,136.72,151.74,155.53,149.61,169.92,112.12,152.40,165.16,186.66,174.71,177.42,188.65,184.13,105.05,136.24,120.41,196.97,204.25,291.18,177.79,151.23,144.15,257.48,342.68,141.97,336.68,220.49,195.55,209.58,347.95,271.13,620.02,319.67,162.57,209.57,144.16,133.72,106.98,133.12,121.24,171.27,163.16,147.02,149.04,113.57,129.26,133.91,148.61,165.96,132.20,137.47,151.43,173.57,176.99,144.72,141.53,118.85,143.50,157.19,128.91,158.21,136.75,128.65,135.87,132.53,143.43,118.77,123.62,127.49,133.94,112.55,132.53,119.47,130.99,125.94,127.10,133.89,120.60,118.20,126.84,115.50,140.73,135.30,142.04,128.66,125.55,130.70,139.61,153.56,144.52,137.83,160.44,127.19,127.07,130.68,136.06,103.19,107.86,128.33,144.07,143.53,79.45,116.01,141.39,119.14,141.90,144.58,130.24,118.59,102.80,114.09,124.91,152.29,126.47,113.53,131.25,125.46,137.33,130.06,105.07,128.60,158.06,135.96,128.70,179.29,157.11,141.00,119.68,157.70,142.39,128.04,152.24,175.52,96.10,127.73,112.27,149.31,132.50,148.78,117.17,107.30,118.23,113.19,119.32,113.04,121.34,101.06,110.82,113.96,103.73,115.95,100.60,115.53,132.15,149.40,141.96,119.66,126.86,131.45,127.75,126.35,197.46,109.17,141.71,149.96,126.51,189.02,150.19,139.13,123.92,89.74,109.75,100.00,95.69,132.79,167.81,118.48,114.09,107.38,119.51,95.34,114.44,109.19,84.89,100.52,87.26,79.26,107.34,122.51,153.87,156.41,138.44,112.59,142.81,144.93,126.92,93.47,130.40,121.62,143.32,145.94,137.54,126.28,169.25,162.31,161.93,169.27,159.43,166.71,139.23,123.84,123.45,163.87,115.34,99.25,120.32,146.24,169.52,150.96,181.28,127.73,143.74,121.84,121.12,113.07,151.69,137.07,125.80,138.57,122.57,134.15,114.08,124.15,120.63,132.50,134.19,110.76,121.43,120.20,123.02,124.74,134.29,166.372118,134.034223,123.314307,165.055375,124.980149,122.147583,244.17712,148.894454,125.306228,106.507723,131.772134,130.452154,116.287235,112.592182,102.376181,106.458751,121.994455,134.715491,117.050783
2010-11-01,164.15,175.14,93.61,177.17,187.95,148.84,127.76,171.37,160.23,194.74,214.11,179.64,175.06,134.16,150.55,141.65,217.44,127.39,122.79,118.90,140.94,135.04,129.42,121.87,122.34,133.24,129.20,135.24,109.85,123.34,180.20,135.49,132.07,124.22,142.91,168.92,163.00,136.81,153.13,157.29,152.16,171.06,112.18,157.85,168.79,200.56,191.71,178.24,194.05,187.46,112.51,138.13,141.04,189.62,230.37,348.89,184.69,162.95,139.19,299.28,287.88,140.74,241.17,293.15,195.18,206.48,345.35,262.13,573.30,272.96,214.26,211.37,144.91,135.86,107.23,133.90,127.28,172.43,168.38,147.98,157.16,113.33,129.35,134.30,148.68,166.69,132.61,139.87,150.78,173.56,179.29,145.67,144.48,119.08,144.67,158.22,129.92,164.84,138.44,129.26,136.52,134.29,144.66,119.91,123.87,131.41,134.81,114.79,133.59,120.17,131.53,126.56,127.76,134.19,121.64,118.58,127.38,115.53,140.73,136.25,142.62,128.49,125.79,132.26,140.87,154.07,144.52,138.28,161.25,126.02,128.14,131.08,142.50,103.19,107.86,128.34,144.66,149.12,76.90,119.83,141.78,119.14,141.62,143.78,130.51,119.65,104.44,113.58,126.47,154.06,126.27,113.82,130.45,125.55,138.04,130.23,105.00,129.54,159.18,138.51,129.53,182.78,159.93,141.34,119.24,158.25,142.46,129.48,154.90,175.94,95.47,127.40,112.33,152.59,131.93,149.41,118.12,107.39,118.55,113.41,119.63,113.01,121.74,100.78,110.86,113.90,103.83,116.24,100.74,115.83,132.67,148.52,142.32,119.87,126.55,129.11,128.67,129.63,198.67,108.91,142.37,154.40,128.15,190.20,154.35,141.24,123.92,89.92,109.75,100.00,95.69,134.72,167.89,118.48,114.35,107.53,119.93,92.90,105.66,108.79,83.04,100.01,87.13,79.20,107.58,128.81,157.80,155.85,140.46,112.59,143.33,145.29,126.09,100.53,130.58,120.93,143.32,145.47,137.42,127.85,169.42,162.31,162.06,169.27,159.59,166.71,139.58,123.99,123.45,164.49,115.13,99.63,120.71,146.73,169.78,152.10,189.97,128.46,144.26,124.26,121.85,113.38,153.88,138.19,126.56,140.26,123.08,134.90,114.21,124.33,120.82,133.48,134.30,111.48,122.48,120.74,122.80,123.97,134.55,167.951623,134.292813,123.392254,168.14076,126.153831,123.224884,250.286803,151.276463,125.907295,107.668654,131.298447,130.467969,116.382913,113.01464,102.760299,106.744461,121.806545,135.860873,117.050783
2010-12-01,168.38,182.57,90.75,177.54,188.01,150.25,128.14,171.92,161.24,194.65,214.81,193.10,176.74,134.29,152.02,138.70,222.49,128.63,123.34,120.05,149.21,140.13,128.84,121.90,122.31,135.51,131.85,135.07,111.36,125.22,190.33,136.41,130.42,125.07,143.66,168.73,164.65,136.25,153.24,157.59,157.12,172.31,114.01,164.32,168.61,207.60,202.43,177.65,197.90,198.50,112.57,134.65,278.43,189.89,225.32,274.19,172.30,139.43,129.70,332.61,260.10,145.31,152.25,249.65,193.73,196.10,330.57,242.57,441.98,253.09,219.41,214.19,146.68,137.52,106.96,133.43,127.17,172.43,171.13,147.83,145.67,113.35,129.96,135.77,149.54,165.89,133.89,138.90,149.66,173.56,181.53,146.17,141.75,119.13,146.67,163.14,133.67,172.00,141.01,130.11,138.30,136.24,146.01,121.54,125.11,132.53,135.76,115.70,135.42,121.70,132.59,126.84,128.08,136.23,122.04,119.45,129.88,116.19,143.92,137.62,144.63,131.07,125.74,133.43,142.56,156.31,147.53,139.14,161.77,126.25,128.00,131.73,143.43,103.19,107.86,128.35,145.24,152.15,75.93,119.82,142.26,119.14,142.36,146.09,130.48,119.50,104.57,114.60,128.17,156.74,126.70,114.27,132.12,126.77,139.32,131.09,105.56,132.76,160.10,141.10,130.19,184.93,162.36,141.57,119.33,158.00,143.03,130.52,156.94,176.66,92.76,128.65,113.26,156.75,133.70,150.71,119.14,107.37,119.29,113.42,119.22,112.67,122.57,100.94,110.37,113.86,104.54,115.99,100.74,115.52,134.67,148.72,143.00,120.01,126.44,129.16,128.94,130.69,199.37,109.41,142.41,160.47,128.39,191.15,160.30,148.69,124.10,90.01,109.25,100.00,95.69,137.42,167.97,118.48,113.27,107.77,120.36,94.72,106.40,109.17,83.83,98.06,86.90,79.29,108.23,130.78,157.80,157.44,140.57,113.17,143.86,145.43,127.15,227.50,130.89,121.95,143.32,146.36,137.40,129.77,169.57,162.31,162.20,169.27,159.74,166.71,139.97,124.44,123.45,165.17,115.28,100.03,121.77,147.76,170.08,153.04,178.81,131.38,144.25,125.29,122.12,114.03,154.21,139.29,127.57,142.86,123.50,135.28,114.21,124.53,120.80,134.54,135.43,111.77,121.69,121.13,123.54,124.01,135.27,168.78191,134.706188,124.52197,172.563432,126.353254,124.403441,255.852774,152.220981,126.389696,108.452892,132.632066,131.979663,116.326501,113.49649,101.924847,107.183539,122.632652,136.353339,117.050783
2011-01-01,171.51,175.67,90.37,178.33,190.40,150.28,129.53,171.39,161.88,197.96,214.47,197.46,177.04,130.85,153.36,142.40,222.86,128.89,124.01,119.00,156.67,143.42,131.00,126.52,122.50,139.17,131.61,136.26,111.41,125.10,188.49,138.87,130.14,125.54,150.08,175.49,166.01,138.04,154.29,158.59,168.41,173.81,118.09,181.78,172.98,207.24,214.57,179.42,198.31,208.84,114.43,139.36,433.88,191.02,215.62,248.23,180.30,107.38,135.79,264.23,235.47,153.19,129.21,145.00,195.43,191.32,324.71,200.09,357.46,226.80,178.85,217.28,147.19,141.68,107.18,133.51,129.75,172.43,174.49,148.55,156.60,114.65,129.85,136.76,149.90,166.32,134.18,139.28,149.39,173.56,182.83,147.96,142.74,120.15,146.52,170.10,135.69,171.64,144.39,131.58,139.35,137.89,148.07,123.96,126.49,133.22,136.76,116.71,136.25,122.56,133.22,127.54,129.45,136.92,122.50,120.30,131.81,116.44,145.53,137.89,145.25,131.49,126.38,133.62,143.50,157.39,147.53,139.74,164.77,127.45,128.41,131.73,143.74,103.19,107.86,128.43,146.12,156.22,75.61,121.03,141.14,119.14,142.64,146.21,131.58,119.54,105.76,115.17,130.54,157.81,126.83,114.46,132.12,127.31,141.07,131.58,105.99,133.43,160.98,143.03,131.69,185.79,164.90,141.57,119.50,158.29,143.56,131.17,156.70,177.21,93.64,129.36,113.17,159.70,132.78,151.77,119.31,107.72,119.59,113.49,119.27,112.90,123.11,102.73,113.32,114.00,105.08,116.38,100.74,115.87,134.81,150.71,146.25,121.98,128.72,131.36,134.70,132.58,205.54,111.59,142.16,159.00,129.43,190.98,165.79,152.74,125.76,89.37,108.78,100.00,95.69,137.96,168.07,118.48,113.23,107.95,120.79,95.85,106.15,109.28,83.67,98.36,86.93,79.28,102.98,128.76,162.26,154.37,140.08,113.74,144.66,145.51,127.07,107.57,140.17,122.97,143.32,147.50,137.57,131.71,169.75,162.31,162.34,169.27,159.92,166.71,135.30,124.95,123.45,160.68,114.63,103.54,122.26,148.29,171.48,153.54,178.97,132.36,146.27,125.72,122.56,114.04,154.60,139.88,128.84,144.29,124.28,135.39,114.25,124.69,121.21,136.02,136.16,113.11,121.23,121.25,123.73,124.96,134.82,169.457539,135.533388,125.188924,175.157837,126.846032,124.539058,257.184685,153.809158,126.528592,111.143301,136.181991,133.259883,116.645198,113.9704,102.70993,107.647181,122.648899,136.416275,117.050783
2011-02-01,174.17,175.26,94.02,178.63,190.65,151.95,130.53,170.95,162.07,201.00,217.53,203.99,176.75,131.03,152.48,144.94,226.10,129.70,124.35,119.74,158.84,146.48,136.22,133.10,122.41,142.20,130.91,137.71,111.64,125.12,182.81,143.67,134.44,125.69,152.18,179.12,172.27,140.58,153.92,162.19,178.51,173.81,116.53,186.04,168.64,205.96,222.92,183.43,204.77,207.55,111.42,170.53,471.87,193.45,187.63,246.00,190.47,98.54,131.42,254.20,196.80,151.79,126.96,97.60,194.50,187.66,325.29,175.22,256.83,203.53,186.67,212.47,149.48,143.60,107.78,130.43,131.13,172.43,180.38,149.11,151.76,115.01,128.20,137.62,152.11,167.98,134.96,139.25,148.80,173.56,185.56,151.99,144.58,121.66,148.63,171.25,136.00,172.21,144.64,132.49,139.28,139.30,150.17,125.33,127.67,133.62,137.37,117.55,137.45,122.95,134.12,127.76,129.97,137.37,122.56,120.98,134.97,116.51,146.53,138.71,145.66,131.87,127.01,135.45,144.83,157.37,147.53,140.26,165.71,129.26,128.79,131.73,142.97,103.19,107.86,130.56,146.72,158.93,76.70,121.01,139.76,119.14,142.82,146.95,132.46,119.60,106.82,112.60,130.86,160.51,126.57,115.09,131.91,127.53,141.27,131.25,106.09,133.47,162.26,143.61,131.46,187.97,167.51,141.47,120.41,158.67,144.20,132.64,158.04,178.39,93.83,129.82,113.32,163.16,133.94,152.16,119.22,107.60,120.16,113.28,118.83,113.04,123.15,102.73,113.77,114.28,105.63,116.79,101.56,115.41,135.16,151.81,146.88,122.24,129.02,133.90,134.96,133.18,207.44,116.46,142.65,165.40,129.66,192.99,172.74,154.12,125.76,89.37,109.28,100.00,95.69,138.40,180.43,118.48,111.99,108.18,121.20,95.04,104.21,109.91,78.76,100.12,86.93,79.28,103.16,128.78,164.55,157.53,141.08,113.74,145.16,145.58,127.07,107.57,142.30,123.38,143.32,149.36,138.86,132.26,182.05,181.46,176.12,188.18,170.86,184.84,136.98,125.35,128.59,161.30,115.31,103.90,122.68,148.96,172.32,154.02,178.79,132.22,146.71,128.27,123.94,114.36,154.92,139.82,128.98,144.44,124.32,135.79,114.34,125.51,123.04,135.76,136.86,112.74,119.84,119.91,124.17,124.98,134.53,170.17483,135.837027,126.247304,177.89464,127.476879,124.878595,261.263463,153.835023,126.928108,111.520137,139.256559,137.920876,116.757345,114.567608,103.094869,107.708902,122.6619,136.479168,117.050783
2011-03-01,179.02,184.45,91.99,179.96,190.69,157.12,133.83,171.02,162.05,204.58,222.74,220.15,177.65,128.22,163.71,144.83,229.20,131.09,127.71,120.70,163.03,151.29,141.96,135.61,125.54,147.99,130.88,138.39,111.85,128.13,175.62,145.56,137.42,126.46,148.33,179.26,174.24,142.12,154.22,163.29,189.93,174.91,116.53,187.94,175.42,207.79,228.72,187.40,204.51,200.49,112.96,226.08,423.20,203.33,178.70,231.64,134.35,109.23,134.23,215.56,178.60,155.60,137.89,80.63,199.71,188.38,320.90,176.32,186.08,187.38,156.23,211.69,149.99,147.08,108.16,136.04,131.83,174.80,184.03,150.49,149.04,115.48,131.79,138.84,151.75,168.02,135.46,139.69,147.96,173.56,189.80,152.61,142.81,123.41,149.50,171.03,137.33,171.01,148.94,133.47,140.19,140.87,152.25,128.37,128.19,134.08,138.15,117.80,138.52,123.58,134.80,127.93,130.19,138.31,123.29,121.27,139.30,116.56,148.15,139.04,146.45,131.88,125.45,136.81,146.01,157.78,147.53,140.77,167.03,131.81,131.96,131.73,143.15,103.19,107.86,130.56,147.27,162.13,77.96,122.42,141.41,119.14,144.47,147.37,132.29,119.57,108.26,112.99,131.32,161.85,127.00,115.39,131.78,127.50,142.85,132.44,107.44,133.68,166.39,143.73,132.87,190.62,170.19,145.66,121.69,160.99,146.38,132.95,158.48,180.24,93.50,129.83,113.31,161.81,136.90,153.12,120.46,107.64,120.88,113.52,119.45,113.10,124.18,103.72,114.34,115.80,106.63,117.02,103.89,115.41,135.80,153.64,148.81,122.50,129.00,133.90,135.51,135.03,208.11,116.91,143.07,165.83,134.36,200.34,185.01,168.16,127.80,89.37,109.28,100.00,95.69,137.41,180.47,118.48,104.58,108.75,121.62,96.74,101.99,110.09,78.81,101.08,86.93,79.28,103.32,129.14,165.98,157.73,141.13,116.96,145.69,147.51,127.96,107.57,143.69,123.81,143.32,150.11,138.78,133.14,182.23,181.46,176.27,188.18,171.03,184.84,137.31,125.79,128.59,161.91,115.43,104.26,123.45,149.40,173.24,155.25,181.55,132.85,146.86,129.44,125.23,114.39,155.24,139.99,129.24,144.77,125.17,135.83,114.92,127.96,124.07,135.47,138.26,112.88,121.17,121.48,124.96,127.16,135.29,171.952417,135.970975,125.426342,179.01897,127.555022,126.036073,266.880379,156.046425,126.920798,111.734918,139.689755,138.018461,116.649743,114.997452,103.48166,108.112892,122.957878,137.060178,119.318307
2011-04-01,185.77,187.64,98.23,180.33,191.81,158.35,133.26,171.28,162.52,205.06,224.83,236.92,178.14,126.87,164.58,147.06,230.49,133.16,128.69,120.19,164.62,153.19,141.50,136.72,128.46,150.66,134.80,141.96,113.16,129.14,179.86,146.74,141.34,126.81,145.59,180.94,175.63,143.13,154.43,163.87,195.26,177.70,117.87,192.30,178.42,206.06,232.20,189.77,211.32,194.76,114.04,281.01,351.06,210.37,167.76,224.34,97.36,106.38,127.69,199.53,174.22,159.70,138.58,85.89,217.63,179.16,323.61,157.82,173.75,163.40,127.36,209.35,151.39,149.63,107.80,137.47,133.07,174.80,183.91,150.52,161.50,116.30,131.52,138.30,153.34,164.23,135.71,139.46,149.84,173.56,192.14,152.83,140.22,124.65,153.20,170.62,137.50,170.62,155.64,133.92,140.01,141.48,152.97,129.31,128.56,134.69,139.46,118.20,140.05,124.05,136.07,128.36,130.52,138.56,123.65,121.41,141.17,116.76,148.27,139.97,147.13,131.15,125.59,137.29,146.94,158.16,147.53,141.84,170.16,133.79,131.78,131.73,143.15,103.19,107.86,130.57,147.89,166.46,79.90,122.74,141.93,119.14,145.54,147.38,132.95,120.42,109.04,113.09,132.41,162.58,127.89,115.03,132.76,127.78,144.24,132.09,108.60,134.20,167.31,144.19,133.01,194.57,172.38,146.71,112.14,162.10,148.38,131.38,158.57,181.89,93.78,129.98,113.43,164.88,137.72,154.28,121.28,107.44,120.91,113.49,119.66,113.04,124.99,103.42,115.21,116.07,106.58,117.71,103.89,115.41,136.73,153.77,149.22,123.10,129.02,133.93,135.83,135.27,206.47,115.62,143.46,170.20,132.11,202.41,196.14,185.43,127.83,89.81,109.28,100.00,95.69,138.43,180.53,118.48,106.55,109.08,122.05,95.60,100.81,109.19,78.74,101.41,86.93,79.37,103.52,129.14,165.98,157.05,141.37,116.96,146.34,147.59,127.96,107.57,144.21,123.87,143.32,150.67,141.23,133.13,182.44,181.46,176.44,188.18,171.23,184.84,137.69,126.28,128.59,162.63,115.56,104.69,123.83,149.73,174.94,160.22,182.94,133.78,147.21,129.83,126.54,115.28,151.00,140.36,129.40,144.77,125.18,136.16,115.41,129.52,124.65,136.45,139.05,113.25,121.28,121.47,125.42,127.85,135.48,174.044622,137.268329,126.352338,180.210423,127.957072,127.388752,272.519538,156.423071,126.883915,111.781239,140.004717,138.090888,117.047447,115.536472,103.966703,108.619792,122.972573,136.745733,119.318307
2011-05-01,182.71,182.51,95.19,184.74,192.87,161.57,136.47,171.10,163.49,233.16,230.08,262.65,178.33,139.26,177.70,156.28,234.57,135.86,132.11,120.80,164.44,154.08,143.23,140.87,132.13,153.06,136.91,145.18,116.62,129.91,179.56,150.71,140.28,128.85,148.39,177.75,175.66,148.93,155.60,167.34,188.87,179.11,119.22,196.71,178.26,209.14,235.97,192.31,215.41,186.50,116.46,274.16,277.00,204.10,156.18,229.90,85.13,81.51,129.46,209.20,178.36,158.02,151.31,95.75,204.30,160.50,329.89,134.33,169.19,135.49,119.71,212.33,153.41,153.34,109.35,137.54,134.59,177.06,183.87,152.85,151.42,116.13,134.76,140.81,155.07,164.09,136.94,142.72,149.61,174.99,200.75,155.44,143.17,125.85,158.89,171.40,137.35,171.14,158.92,134.05,141.80,144.86,157.70,136.80,130.29,136.97,141.76,120.61,144.62,124.97,138.80,130.96,130.53,140.83,124.78,122.26,147.88,118.28,150.29,141.97,148.94,131.85,129.46,143.63,148.02,159.02,149.69,142.23,173.16,135.14,133.59,154.34,143.67,103.19,109.83,131.33,148.48,171.37,82.45,122.42,141.94,119.14,146.50,150.33,133.87,119.88,107.61,113.24,133.47,164.00,129.22,116.58,135.73,129.29,145.50,134.13,109.12,137.60,174.78,145.63,133.46,197.32,173.23,145.14,100.81,164.62,148.19,132.34,161.06,184.06,90.87,131.37,113.23,169.63,140.36,155.66,121.23,108.85,122.37,115.29,122.02,113.56,124.61,102.27,120.67,117.41,108.42,120.75,107.77,116.31,137.92,154.93,150.61,124.16,134.71,140.92,135.66,136.04,210.47,118.35,144.88,176.08,138.09,212.66,193.79,189.52,130.08,89.89,111.12,100.00,96.13,140.41,180.57,118.48,106.16,109.27,122.48,96.15,99.63,108.84,77.62,101.58,86.93,80.30,101.78,133.43,169.69,159.91,141.69,117.69,146.87,147.66,127.97,107.57,146.96,122.93,143.32,151.39,142.67,136.65,182.65,181.46,176.61,188.18,171.42,184.84,135.98,126.91,128.59,150.71,116.62,105.39,124.58,151.77,176.87,160.41,190.49,134.05,155.87,130.49,127.59,116.36,151.32,141.30,132.17,149.25,125.76,136.79,118.10,130.31,125.32,137.49,140.17,113.89,123.42,121.50,126.25,125.48,137.79,175.592306,139.399863,128.751444,181.822664,129.33484,131.515784,286.258578,155.545718,134.667761,112.551409,140.579539,140.825003,118.789556,115.969779,104.35663,109.027074,123.727442,138.558226,117.250178
2011-06-01,182.29,182.85,103.82,185.92,193.08,163.50,139.56,169.23,163.82,237.13,232.32,320.85,180.62,155.98,187.87,147.64,235.31,137.60,136.04,121.98,165.77,155.86,146.68,143.51,134.54,155.47,136.85,144.48,116.98,130.48,178.35,149.93,141.68,134.85,145.64,176.51,173.04,150.68,157.16,166.01,160.04,182.78,117.84,168.03,180.64,217.05,233.73,194.00,220.17,194.01,118.07,280.90,192.91,218.24,169.78,247.78,95.20,76.35,169.12,242.56,228.65,160.92,200.40,165.36,223.45,172.57,330.12,140.57,162.39,174.09,137.92,222.19,153.92,157.55,109.75,140.28,132.95,177.06,178.48,153.68,157.04,115.96,135.65,141.31,156.01,167.41,137.88,141.89,147.63,174.95,205.11,155.28,147.22,126.83,159.11,173.01,137.03,171.61,161.00,135.58,144.29,147.03,161.43,140.84,131.84,137.72,142.99,121.90,146.14,126.26,140.55,132.50,132.79,141.86,125.90,123.69,151.18,120.59,150.45,143.65,150.34,132.36,130.54,148.49,149.54,160.90,149.69,143.14,174.42,137.89,137.71,154.34,143.67,103.19,109.83,131.52,149.09,174.76,84.49,123.36,144.56,119.14,146.28,151.16,134.15,122.98,108.08,114.60,134.73,167.05,129.69,117.02,136.90,129.89,146.27,134.23,109.45,138.79,175.55,145.79,133.95,198.45,174.30,145.44,108.99,164.80,148.55,132.76,167.10,186.70,96.15,131.91,113.11,170.00,141.71,156.44,122.44,108.98,122.45,115.84,122.86,113.70,124.59,102.09,121.20,117.74,107.78,120.87,110.68,117.10,138.30,155.33,151.38,124.00,134.96,141.00,135.97,136.57,212.89,119.00,145.31,182.48,138.53,215.27,192.49,179.38,131.89,89.89,111.12,100.00,96.13,139.87,180.62,118.48,105.15,109.62,122.91,96.31,100.83,108.84,79.27,101.16,86.93,80.23,101.75,134.93,173.92,160.45,141.75,117.69,147.40,153.31,127.98,107.57,146.78,123.44,143.32,154.25,146.95,138.61,182.84,181.46,176.77,188.18,171.60,184.84,136.34,127.27,128.59,151.32,116.76,105.85,124.22,152.46,178.21,160.54,190.87,136.15,155.87,130.69,128.12,118.22,157.00,141.42,132.55,149.25,126.01,136.83,118.54,129.40,125.50,138.12,141.06,114.22,125.62,125.78,127.05,125.59,138.36,174.961018,139.91411,130.540374,183.217944,129.921868,131.278904,293.223721,158.215926,135.458232,112.401536,141.191271,140.964859,118.999045,116.445876,108.542192,109.475369,123.998026,140.057389,117.287216
2011-07-01,173.34,186.78,101.41,186.97,194.87,165.98,141.28,169.86,164.50,237.58,233.96,348.48,182.92,166.38,192.53,144.95,235.43,141.49,137.59,123.64,166.49,156.89,148.74,143.42,135.48,156.25,137.02,147.12,117.65,129.97,177.41,148.79,142.06,132.90,145.61,180.43,170.91,151.10,156.67,165.39,151.67,185.83,112.51,150.38,182.20,214.67,228.09,194.54,220.15,196.19,121.11,212.60,160.04,236.20,157.76,253.64,106.64,77.13,164.25,252.04,308.57,160.63,217.31,196.89,178.61,169.59,313.39,132.51,211.02,172.44,157.99,214.70,156.55,158.94,110.22,141.49,133.64,178.22,177.14,154.57,159.23,115.56,137.78,142.63,156.06,166.95,138.03,141.15,146.67,174.95,206.56,156.05,147.81,127.05,159.98,174.36,137.42,171.69,162.08,136.35,146.88,148.70,165.07,145.70,133.42,138.56,144.22,122.47,148.77,127.37,142.82,134.84,134.18,146.14,126.61,123.62,155.18,121.19,151.75,144.87,151.60,132.34,132.52,149.60,151.09,162.40,149.69,143.83,175.30,139.43,138.07,157.06,144.67,103.19,109.83,131.24,149.99,173.88,84.31,124.97,148.20,119.14,147.49,151.21,134.85,123.43,106.82,115.07,135.49,169.51,130.33,117.64,137.11,129.99,146.67,134.86,109.64,141.51,177.01,147.70,134.35,199.44,175.73,146.29,109.82,165.95,148.83,132.11,169.45,188.00,97.66,132.18,113.07,171.48,143.32,156.88,122.47,108.43,123.04,115.71,121.55,114.12,124.89,101.86,123.24,118.95,108.54,121.17,110.68,121.16,138.77,156.35,152.03,124.57,136.02,142.71,136.27,136.49,213.69,119.98,145.94,185.28,133.52,218.68,192.73,183.50,133.04,90.79,111.12,100.00,96.13,142.31,180.67,118.48,103.82,109.79,123.35,99.06,101.33,109.86,79.23,101.17,86.93,80.96,102.03,135.13,174.07,161.55,142.84,117.69,148.06,153.40,127.82,107.57,146.95,123.68,143.32,153.78,145.47,140.77,183.05,181.46,176.95,188.18,171.80,184.84,136.70,127.76,128.59,151.97,118.05,106.21,125.33,153.76,179.76,160.91,190.16,138.03,156.66,131.73,129.89,118.31,157.39,142.78,133.71,150.01,126.48,137.18,119.77,129.75,124.22,138.91,141.95,114.74,126.35,125.46,127.74,126.64,139.25,175.25434,140.872427,131.061459,183.835138,129.784809,131.640949,301.120322,160.257727,141.648768,111.894103,141.305281,143.554241,119.040422,116.948421,109.016734,107.573393,124.012775,142.520617,117.694813
2011-08-01,180.38,184.49,96.18,186.44,195.42,166.72,148.44,170.83,166.05,235.78,234.62,355.75,186.15,172.38,199.10,145.60,237.21,144.31,137.62,124.66,166.53,157.52,150.53,144.19,136.06,156.11,137.46,147.87,118.51,130.41,177.41,147.15,142.33,140.24,147.26,182.35,173.69,153.20,156.60,167.00,152.94,185.83,114.41,160.74,185.18,207.72,227.75,195.94,221.63,200.79,121.29,162.93,162.06,270.87,160.22,232.68,110.75,99.53,139.42,240.22,406.39,161.78,186.09,249.51,166.45,168.95,289.63,140.15,188.25,167.53,168.69,233.63,159.12,160.37,110.48,146.04,133.64,179.55,181.85,155.39,164.62,115.98,141.57,145.11,156.23,168.15,138.44,144.03,146.47,174.88,211.13,159.07,151.59,127.29,161.00,177.03,138.30,170.96,163.52,137.13,147.93,150.23,167.45,147.04,134.70,138.94,145.07,124.58,149.55,127.98,143.72,135.59,133.51,146.92,126.01,124.13,157.12,122.82,152.19,145.94,152.65,134.12,132.85,150.75,152.03,162.32,149.69,144.39,176.22,139.89,139.19,157.12,144.95,103.19,109.83,131.56,150.62,174.78,85.49,125.69,147.48,119.14,148.18,152.04,134.81,123.98,106.92,115.63,137.26,170.46,130.16,118.54,137.54,130.24,147.04,135.57,109.76,142.57,177.54,148.39,135.04,199.43,177.07,146.59,109.57,166.55,149.08,133.84,169.39,191.19,100.25,132.94,115.03,171.60,144.80,158.34,122.28,108.57,123.32,115.67,121.16,114.11,125.51,102.74,124.15,119.45,108.96,121.81,112.95,121.63,142.33,157.18,153.04,124.55,136.80,145.36,137.78,136.81,214.32,118.96,148.53,185.75,134.04,220.08,194.10,181.45,135.13,91.29,111.12,100.00,96.13,143.15,180.72,118.56,104.42,109.97,123.79,93.65,101.99,109.96,79.64,101.31,86.93,84.49,102.13,135.77,172.31,162.23,143.96,117.69,148.59,153.79,127.82,107.57,147.54,124.19,143.32,154.60,160.69,141.03,183.25,181.46,177.12,188.18,171.99,184.84,137.04,128.26,128.59,152.56,118.20,106.60,125.33,154.40,182.36,162.49,188.22,138.09,157.72,132.44,129.58,119.00,157.72,142.79,134.17,150.08,126.47,138.08,119.80,129.70,124.57,138.84,142.20,115.02,125.21,124.81,128.30,126.16,139.66,176.187733,141.051887,130.90461,184.445025,130.502027,132.318989,305.885851,160.525624,141.91249,112.044797,141.631235,144.748955,119.185312,117.386918,109.438868,107.683955,123.827516,143.466202,117.694813
